代码,日期,每股送股,每股配股,配股价,每股红利
SH601616,20250711,0.0,0.0,0.0,0.07
SH601616,20240716,0.0,0.0,0.0,0.0024475524476
SH601616,20230628,0.0,0.0,0.0,0.07
SH601616,20210719,0.0,0.0,0.0,0.1005
SH601616,20200615,0.0,0.0,0.0,0.05
SH601616,20190712,0.0,0.0,0.0,0.04
SH601616,20180712,0.0,0.0,0.0,0.02
SH601616,20160711,0.0,0.0,0.0,0.05
SH601616,20150612,0.0,0.0,0.0,0.05
SH601616,20140515,0.0,0.0,0.0,0.05
SH601616,20130524,0.0,0.0,0.0,0.1
SH601616,20120515,0.8,0.0,0.0,0.1
SH601616,20110622,0.0,0.0,0.0,0.3
SH601618,20240719,0.0,0.0,0.0,0.0023076923077
SH601619,20240531,0.0,0.0,0.0,0.0030726256983
SH601628,20240711,0.0,0.0,0.0,0.0013751199232
SH601633,20240612,0.0,0.0,0.0,0.0011928429423
SH601636,20250626,0.0,0.0,0.0,0.0446
SH601636,20240711,0.0,0.0,0.0,0.0051968503937
SH601636,20230707,0.0,0.0,0.0,0.25
SH601636,20220527,0.0,0.0,0.0,0.8
SH601636,20210618,0.0,0.0,0.0,0.35
SH601636,20200618,0.0,0.0,0.0,0.3
SH601636,20190524,0.0,0.0,0.0,0.3
SH601636,20180523,0.0,0.0,0.0,0.3
SH601636,20170628,0.0,0.0,0.0,0.15
SH601636,20150923,1.5,0.0,0.0,0.1
SH601636,20140404,0.0,0.0,0.0,0.18
SH601636,20130419,0.0,0.0,0.0,0.1
SH601636,20120604,0.0,0.0,0.0,0.15
SH601658,20240711,0.0,0.0,0.0,0.0050877192981999
SH601665,20240705,0.0,0.0,0.0,0.0043737574553
SH601666,20250609,0.0,0.0,0.0,0.57
SH601666,20240524,0.0,0.0,0.0,0.0071947674419
SH601666,20230530,0.0,0.0,0.0,0.87
SH601666,20220531,0.0,0.0,0.0,0.76
SH601666,20210610,0.0,0.0,0.0,0.36
SH601666,20200612,0.0,0.0,0.0,0.302
SH601666,20150630,0.0,0.0,0.0,0.026
SH601666,20140711,0.0,0.0,0.0,0.085
SH601666,20130620,0.0,0.0,0.0,0.143
SH601666,20120606,0.0,0.0,0.0,0.2
SH601666,20110620,0.3,0.0,0.0,0.2
SH601666,20100618,0.3,0.0,0.0,0.2
SH601666,20090624,0.3,0.0,0.0,1.115
SH601666,20080625,0.0,0.0,0.0,0.508
SH601666,20070625,0.0,0.0,0.0,0.174
SH601668,20240627,0.0,0.0,0.0,0.0049716117216
SH601669,20240719,0.0,0.0,0.0,0.0024861566485
SH601677,20240627,0.0,0.0,0.0,0.0010942760943
SH601678,20240620,0.0,0.0,0.0,0.0013850415512
SH601686,20260121,0.0,0.0,0.0,0.2912
SH601686,20250613,0.0,0.0,0.0,0.1455
SH601686,20250123,0.0,0.0,0.0,0.1461
SH601686,20240129,0.0,0.0,0.0,0.3
SH601686,20230120,0.0,0.0,0.0,0.15
SH601686,20220126,0.0,0.0,0.0,0.15
SH601686,20210205,0.0,0.0,0.0,0.45
SH601688,20240816,0.0,0.0,0.0,0.0033307513555
SH601689,20240719,0.0,0.0,0.0,0.0009637718841999
SH601696,20251107,0.0,0.0,0.0,0.0204
SH601696,20250819,0.0,0.0,0.0,0.018
SH601696,20241108,0.0,0.0,0.0,0.017
SH601696,20240819,0.0,0.0,0.0,0.0003756906077
SH601696,20230818,0.0,0.0,0.0,0.03
SH601696,20220819,0.0,0.0,0.0,0.036
SH601696,20210819,0.0,0.0,0.0,0.096
SH601696,20200819,0.0,0.0,0.0,0.03
SH601698,20240627,0.0,0.0,0.0,0.0001741573034
SH601699,20240619,0.0,0.0,0.0,0.0073259566621
SH601700,20240619,0.0,0.0,0.0,0.0010570824523999
SH601702,20240618,0.0,0.0,0.0,0.0010460251046
SH601717,20240626,0.0,0.0,0.0,0.0054830287206
SH601718,20240809,0.0,0.0,0.0,0.0011857707509999
SH601728,20240613,0.0,0.0,0.0,0.0015463917526
SH601766,20251120,0.0,0.0,0.0,0.11
SH601766,20250814,0.0,0.0,0.0,0.21
SH601766,20240814,0.0,0.0,0.0,0.0026109660574
SH601766,20230811,0.0,0.0,0.0,0.2
SH601766,20220812,0.0,0.0,0.0,0.18
SH601766,20210813,0.0,0.0,0.0,0.18
SH601766,20200814,0.0,0.0,0.0,0.15
SH601766,20190815,0.0,0.0,0.0,0.15
SH601766,20180716,0.0,0.0,0.0,0.15
SH601766,20170811,0.0,0.0,0.0,0.21
SH601766,20160805,0.0,0.0,0.0,0.15
SH601766,20151216,0.0,0.0,0.0,0.12
SH601766,20140729,0.0,0.0,0.0,0.09
SH601766,20130708,0.0,0.0,0.0,0.09
SH601766,20120709,0.0,0.0,0.0,0.18
SH601766,20110623,0.0,0.0,0.0,0.04
SH601766,20100708,0.0,0.0,0.0,0.04
SH601766,20090708,0.0,0.0,0.0,0.032
SH601778,20240614,0.0,0.0,0.0,0.0004182509506
SH601788,20240725,0.0,0.0,0.0,0.0019411357341
SH601789,20240704,0.0,0.0,0.0,0.0026455026455
SH601799,20240606,0.0,0.0,0.0,0.0009463722397
SH601800,20240710,0.0,0.0,0.0,0.0034459363957999
SH601801,20240701,0.0,0.0,0.0,0.0044011544011999
SH601808,20240612,0.0,0.0,0.0,0.0012195121951
SH601811,20240606,0.0,0.0,0.0,0.0027643400138
SH601816,20251027,0.0,0.0,0.0,0.0385
SH601816,20250715,0.0,0.0,0.0,0.1182
SH601816,20240628,0.0,0.0,0.0,0.0020898876404
SH601816,20230728,0.0,0.0,0.0,0.0114
SH601816,20220729,0.0,0.0,0.0,0.0491
SH601816,20210730,0.0,0.0,0.0,0.0329
SH601816,20200819,0.0,0.0,0.0,0.0528
SH601818,20240724,0.0,0.0,0.0,0.0051951951952
SH601825,20240626,0.0,0.0,0.0,0.0055490483163
SH601827,20240607,0.0,0.0,0.0,0.0027517564402999
SH601838,20240705,0.0,0.0,0.0,0.0057858064516
SH601857,20240626,0.0,0.0,0.0,0.0022885572139
SH601858,20240715,0.0,0.0,0.0,0.0014285714286
SH601860,20240606,0.0,0.0,0.0,0.0038022813688
SH601865,20240719,0.0,0.0,0.0,0.0020507285483
SH601866,20250926,0.0,0.0,0.0,0.022
SH601866,20250731,0.0,0.0,0.0,0.019
SH601866,20241028,0.0,0.0,0.0,0.019
SH601866,20240730,0.0,0.0,0.0,0.0013389121339
SH601866,20230728,0.0,0.0,0.0,0.087
SH601866,20220728,0.0,0.0,0.0,0.226
SH601866,20210728,0.0,0.0,0.0,0.056
SH601866,20200728,0.0,0.0,0.0,0.045
SH601866,20190718,0.0,0.0,0.0,0.033
SH601866,20080707,0.0,0.0,0.0,0.04
SH601868,20240815,0.0,0.0,0.0,0.0011607142856999
SH601869,20240816,0.0,0.0,0.0,0.0021398834304999
SH601872,20240723,0.0,0.0,0.0,0.002934648582
SH601877,20240627,0.0,0.0,0.0,0.0027819929186
SH601878,20240725,0.0,0.0,0.0,0.0013474494706
SH601880,20240717,0.0,0.0,0.0,0.0015039370079
SH601881,20240716,0.0,0.0,0.0,0.0022044088176
SH601882,20240430,0.0,0.0,0.0,0.0009339328952
SH601886,20251013,0.0,0.0,0.0,0.15
SH601886,20250428,0.0,0.0,0.0,0.4
SH601886,20241011,0.0,0.0,0.0,0.15
SH601886,20240510,0.0,0.0,0.0,0.0032679738562
SH601886,20230530,0.0,0.0,0.0,0.02
SH601886,20220613,0.0,0.0,0.0,0.1
SH601886,20210525,0.0,0.0,0.0,0.4
SH601886,20200526,0.0,0.0,0.0,0.3
SH601886,20190516,0.0,0.0,0.0,0.3
SH601886,20180510,0.0,0.0,0.0,0.3
SH601886,20170602,0.0,0.0,0.0,0.1
SH601886,20160617,0.0,0.0,0.0,0.1
SH601886,20150615,0.0,0.0,0.0,0.08
SH601886,20140612,0.0,0.0,0.0,0.08
SH601886,20130514,1.0,0.0,0.0,0.26
SH601886,20120515,0.0,0.0,0.0,0.2
SH601888,20240614,0.0,0.0,0.0,0.0023305084746
SH601890,20240617,0.0,0.0,0.0,0.0013671875
SH601898,20240820,0.0,0.0,0.0,0.0032692307692
SH601899,20240611,0.0,0.0,0.0,0.0011261261260999
SH601900,20240701,0.0,0.0,0.0,0.0043443282381
SH601901,20240719,0.0,0.0,0.0,0.0003038309115
SH601908,20240718,0.0,0.0,0.0,0.0005439330543999
SH601916,20250627,0.0,0.0,0.0,0.156
SH601916,20240626,0.0,0.0,0.0,0.0058156028369
SH601916,20230627,0.0,0.3,2.02,0.0
SH601916,20230519,0.0,0.0,0.0,0.21
SH601916,20210730,0.0,0.0,0.0,0.161
SH601916,20200710,0.0,0.0,0.0,0.24
SH601918,20240621,0.0,0.0,0.0,0.0014705882353
SH601919,20240620,0.0,0.0,0.0,0.0014762516046
SH601921,20240621,0.0,0.0,0.0,0.0046318289786
SH601928,20240712,0.0,0.0,0.0,0.0046511627907
SH601939,20240712,0.0,0.0,0.0,0.0052015604681
SH601949,20240724,0.0,0.0,0.0,0.0027321428571
SH601952,20240627,0.0,0.0,0.0,0.0032051282051
SH601956,20250603,0.0,0.0,0.0,0.1
SH601956,20240614,0.0,0.0,0.0,0.0040733197556
SH601956,20230614,0.0,0.0,0.0,0.1
SH601956,20220610,0.0,0.0,0.0,0.05
SH601956,20210524,0.0,0.0,0.0,0.1
SH601958,20240702,0.0,0.0,0.0,0.0036068530207
SH601963,20240719,0.0,0.0,0.0,0.0050683229814
SH601965,20240718,0.0,0.0,0.0,0.0019230769230999
SH601966,20251219,0.0,0.0,0.0,0.065
SH601966,20251023,0.0,0.0,0.0,0.11
SH601966,20250710,0.0,0.0,0.0,0.084
SH601966,20241224,0.0,0.0,0.0,0.162
SH601966,20240927,0.0,0.0,0.0,0.09932
SH601966,20240614,0.0,0.0,0.0,0.0015310492505
SH601966,20230615,0.0,0.0,0.0,0.06
SH601966,20220610,0.0,0.0,0.0,0.16
SH601966,20210610,0.0,0.0,0.0,0.49
SH601966,20200611,0.0,0.0,0.0,0.43
SH601966,20190625,0.0,0.0,0.0,0.3
SH601966,20180615,0.0,0.0,0.0,0.262
SH601966,20170628,0.0,0.0,0.0,0.166
SH601968,20240613,0.0,0.0,0.0,0.0019758064515999
SH601969,20240521,0.0,0.0,0.0,0.0013245033113
SH601985,20240716,0.0,0.0,0.0,0.0017135325132
SH601988,20240717,0.0,0.0,0.0,0.0048442622951
SH601990,20240820,0.0,0.0,0.0,0.001045751634
SH601991,20240823,0.0,0.0,0.0,0.0002747252747
SH601992,20240726,0.0,0.0,0.0,0.0018939393939
SH601995,20240823,0.0,0.0,0.0,0.0006564551422
SH601996,20240607,0.0,0.0,0.0,0.0060913705584
SH601996,20220526,0.0,0.0,0.0,0.06
SH601996,20210524,0.0,0.0,0.0,0.1
SH601996,20200525,0.0,0.0,0.0,0.06
SH601996,20190516,0.0,0.0,0.0,0.06
SH601996,20180518,0.0,0.0,0.0,0.06
SH601996,20170504,1.0,0.0,0.0,0.1
SH601996,20160506,0.0,0.0,0.0,0.06
SH601996,20150507,0.0,0.0,0.0,0.06
SH601996,20140507,0.0,0.0,0.0,0.06
SH601996,20130517,0.0,0.0,0.0,0.05
SH601996,20120516,1.0,0.0,0.0,0.1
SH601997,20240612,0.0,0.0,0.0,0.0051601423488
SH601998,20240710,0.0,0.0,0.0,0.0048526785714
SH601999,20240816,0.0,0.0,0.0,0.0011439114391
SH603000,20240719,0.0,0.0,0.0,0.0008702368691999
SH603002,20240614,0.0,0.0,0.0,0.001
SH603004,20240712,0.0,0.0,0.0,0.0013112817484
SH603005,20240524,0.0,0.0,0.0,0.0002606232295
SH603006,20250930,0.0,0.0,0.0,0.38
SH603006,20250606,0.0,0.0,0.0,0.38
SH603006,20240604,0.0,0.0,0.0,0.0026365348399
SH603006,20230606,0.0,0.0,0.0,0.38
SH603006,20220607,0.0,0.0,0.0,0.38
SH603006,20210525,0.0,0.0,0.0,0.32
SH603006,20200623,0.0,0.0,0.0,0.12
SH603006,20170518,0.0,0.0,0.0,0.21
SH603006,20160526,1.0,0.0,0.0,0.32
SH603006,20150427,0.0,0.0,0.0,0.2
SH603008,20240606,0.0,0.0,0.0,0.0025176233635
SH603009,20240510,0.0,0.0,0.0,0.0003356481481
SH603010,20240516,0.0,0.0,0.0,0.0018481518482
SH603012,20240530,0.0,0.0,0.0,0.0028517110266
SH603013,20240513,0.0,0.0,0.0,0.0025300442758
SH603015,20240605,0.0,0.0,0.0,0.0019379844960999
SH603016,20250618,0.0,0.0,0.0,0.473
SH603016,20240607,0.0,0.0,0.0,0.0023470031546
SH603016,20230607,0.0,0.0,0.0,0.31
SH603016,20220608,0.0,0.0,0.0,0.31
SH603016,20210604,0.0,0.0,0.0,0.54
SH603016,20200526,0.0,0.0,0.0,0.54
SH603016,20190715,0.0,0.0,0.0,0.372
SH603016,20180711,0.0,0.0,0.0,0.302
SH603016,20170627,0.0,0.0,0.0,0.34
SH603018,20240705,0.0,0.0,0.0,0.0035469107551
SH603019,20240606,0.0,0.0,0.0,0.0004257450538
SH603020,20240618,0.0,0.0,0.0,0.0014814814815
SH603022,20240619,0.0,0.0,0.0,0.0010597826087
SH603025,20240613,0.0,0.0,0.0,0.002079002079
SH603026,20240702,0.0,0.0,0.0,0.0001177509567
SH603026,20230630,0.0,0.0,0.0,0.3
SH603026,20220630,0.0,0.0,0.0,0.3
SH603026,20210630,0.0,0.0,0.0,0.6
SH603026,20190517,0.0,0.0,0.0,0.6
SH603026,20180521,0.0,0.0,0.0,0.6
SH603026,20170626,0.0,0.0,0.0,0.6
SH603026,20160826,0.0,0.0,0.0,0.1
SH603027,20240611,0.0,0.0,0.0,0.002027027027
SH603028,20240627,0.0,0.0,0.0,0.000589137931
SH603029,20240520,0.0,0.0,0.0,0.0010526315789
SH603031,20240419,0.0,0.0,0.0,0.0010404624277
SH603033,20240719,0.0,0.0,0.0,0.0004524886878
SH603035,20240606,0.0,0.0,0.0,0.0030451977401
SH603036,20250523,0.0,0.0,0.0,0.2
SH603036,20240607,0.0,0.0,0.0,0.0018761726079
SH603036,20230531,0.0,0.0,0.0,0.19
SH603036,20220601,0.0,0.0,0.0,0.12
SH603036,20210616,0.0,0.0,0.0,0.15
SH603036,20200619,0.0,0.0,0.0,0.12
SH603036,20190627,0.0,0.0,0.0,0.058
SH603036,20180627,0.0,0.0,0.0,0.054
SH603036,20170525,0.0,0.0,0.0,0.1
SH603037,20240628,0.0,0.0,0.0,0.002688172043
SH603038,20240606,0.0,0.0,0.0,0.000512295082
SH603039,20240604,0.0,0.0,0.0,0.0004315304948
SH603040,20240614,0.0,0.0,0.0,0.0019714144899
SH603041,20240612,0.0,0.0,0.0,0.0019193857965
SH603043,20240530,0.0,0.0,0.0,0.0026996625422
SH603045,20240617,0.0,0.0,0.0,0.000606361829
SH603048,20240712,0.0,0.0,0.0,0.0023505708529
SH603050,20240607,0.0,0.0,0.0,0.0012670256573
SH603052,20240603,0.0,0.0,0.0,0.0011660447761
SH603053,20240705,0.0,0.0,0.0,0.0030674846626
SH603055,20240606,0.0,0.0,0.0,0.0013582342953999
SH603056,20250611,0.0,0.0,0.0,0.144
SH603056,20240719,0.0,0.0,0.0,0.078
SH603056,20210714,0.0,0.0,0.0,0.1501
SH603056,20200707,0.0,0.0,0.0,0.03
SH603056,20190628,0.0,0.0,0.0,0.219
SH603056,20180622,0.0,0.0,0.0,0.171
SH603057,20240524,0.0,0.0,0.0,0.0040837161817
SH603058,20240603,0.0,0.0,0.0,0.0010126582278
SH603059,20240715,0.0,0.0,0.0,0.0009837678308
SH603060,20240626,0.0,0.0,0.0,0.0018887015177
SH603061,20240726,0.0,0.0,0.0,0.000298226769
SH603062,20240527,0.0,0.0,0.0,0.003023255814
SH603063,20240606,0.0,0.0,0.0,0.0010905125409
SH603065,20240604,0.0,0.0,0.0,0.0010604453871
SH603066,20250604,0.0,0.0,0.0,0.052
SH603066,20240716,0.0,0.0,0.0,0.0016237402016
SH603066,20230703,0.0,0.0,0.0,0.091
SH603066,20220628,0.0,0.0,0.0,0.086
SH603066,20210524,0.0,0.0,0.0,0.065
SH603066,20200720,0.0,0.0,0.0,0.052
SH603066,20190627,0.0,0.0,0.0,0.062
SH603066,20180613,0.0,0.0,0.0,0.056
SH603066,20171107,0.0,0.0,0.0,0.01
SH603066,20170609,2.0,0.0,0.0,0.16
SH603066,20160624,0.0,0.0,0.0,0.136
SH603066,20151105,0.0,0.0,0.0,0.123
SH603067,20240606,0.0,0.0,0.0,0.0017054986021
SH603068,20240819,0.0,0.0,0.0,0.0002472799209
SH603070,20240606,0.0,0.0,0.0,0.0012583892617
SH603071,20240529,0.0,0.0,0.0,0.004707464694
SH603073,20240612,0.0,0.0,0.0,0.0019946808511
SH603075,20240521,0.0,0.0,0.0,0.0023663038333999
SH603076,20250529,0.0,0.0,0.0,0.4
SH603076,20240531,0.0,0.0,0.0,0.0005882352941
SH603076,20230601,0.0,0.0,0.0,0.08
SH603076,20220608,0.0,0.0,0.0,0.08
SH603076,20210617,0.4,0.0,0.0,0.15
SH603076,20190627,0.0,0.0,0.0,0.16
SH603076,20180711,0.0,0.0,0.0,0.3
SH603078,20240613,0.0,0.0,0.0,0.0006093189964
SH603079,20240612,0.0,0.0,0.0,0.0005819592629
SH603080,20240531,0.0,0.0,0.0,0.0031333333333
SH603081,20240704,0.0,0.0,0.0,0.000525210084
SH603082,20240606,0.0,0.0,0.0,0.0017261904761999
SH603083,20240712,0.0,0.0,0.0,0.0004129152437
SH603086,20230609,0.4,0.0,0.0,0.25
SH603086,20220606,0.4,0.0,0.0,0.25
SH603086,20210609,0.4,0.0,0.0,0.35
SH603086,20200617,0.4,0.0,0.0,0.3
SH603086,20180615,0.4,0.0,0.0,0.15
SH603087,20240618,0.0,0.0,0.0,0.0004232804233
SH603088,20240531,0.0,0.0,0.0,0.003602484472
SH603090,20240516,0.0,0.0,0.0,0.001332741004
SH603093,20240528,0.0,0.0,0.0,0.000640776699
SH603095,20240522,0.0,0.0,0.0,0.001601537476
SH603096,20250605,0.0,0.0,0.0,0.8
SH603096,20240607,0.0,0.0,0.0,0.005325443787
SH603096,20230613,0.0,0.0,0.0,0.8
SH603096,20220621,0.0,0.0,0.0,0.6
SH603096,20210610,0.2,0.0,0.0,0.75
SH603096,20200527,0.0,0.0,0.0,0.75
SH603096,20190612,0.0,0.0,0.0,0.6
SH603096,20180514,0.0,0.0,0.0,0.6
SH603096,20170622,0.0,0.0,0.0,0.36
SH603098,20240823,0.0,0.0,0.0,0.0007246376812
SH603099,20240517,0.0,0.0,0.0,0.0003488372093
SH603100,20240715,0.0,0.0,0.0,0.0032822757112
SH603101,20240711,0.0,0.0,0.0,0.0055124731183
SH603102,20240603,0.0,0.0,0.0,0.0022123893805
SH603105,20240517,0.0,0.0,0.0,0.0016741071428999
SH603106,20250603,0.0,0.0,0.0,0.03
SH603106,20210609,0.3,0.0,0.0,0.06
SH603106,20190620,0.3,0.0,0.0,0.06
SH603106,20180628,0.1,0.0,0.0,0.025
SH603107,20240619,0.0,0.0,0.0,0.0017172295362999
SH603108,20240719,0.0,0.0,0.0,0.0007651109411
SH603109,20240522,0.0,0.0,0.0,0.0023148148148
SH603111,20240717,0.0,0.0,0.0,0.0035778175313
SH603112,20240606,0.0,0.0,0.0,0.0027015437393
SH603113,20240604,0.0,0.0,0.0,0.00146875
SH603115,20240626,0.0,0.0,0.0,0.0047303689688
SH603116,20250612,0.0,0.0,0.0,0.2455
SH603116,20240702,0.0,0.0,0.0,0.0043859649123
SH603116,20230707,0.0,0.0,0.0,0.35
SH603116,20220705,0.0,0.0,0.0,0.25
SH603116,20210616,0.0,0.0,0.0,0.27
SH603116,20200619,0.0,0.0,0.0,0.18
SH603116,20190626,0.0,0.0,0.0,0.18
SH603116,20180717,0.4,0.0,0.0,0.4
SH603116,20170706,0.0,0.0,0.0,0.25
SH603116,20160701,0.0,0.0,0.0,0.08
SH603118,20240603,0.0,0.0,0.0,0.0017638888889
SH603119,20240618,0.0,0.0,0.0,0.0005870020964
SH603122,20240621,0.0,0.0,0.0,0.0011363636364
SH603125,20240521,0.0,0.0,0.0,0.0007210031348
SH603126,20250620,0.0,0.0,0.0,0.005
SH603126,20240628,0.0,0.0,0.0,0.0014981949458
SH603126,20230629,0.0,0.0,0.0,0.09
SH603126,20220617,0.0,0.0,0.0,0.085
SH603126,20210618,0.0,0.0,0.0,0.08
SH603126,20200618,0.0,0.0,0.0,0.07
SH603126,20190618,0.0,0.0,0.0,0.07
SH603126,20180620,0.0,0.0,0.0,0.07
SH603126,20170602,0.0,0.0,0.0,0.07
SH603126,20160615,0.0,0.0,0.0,0.053
SH603126,20150521,0.5,0.0,0.0,0.08
SH603127,20240731,0.0,0.0,0.0,0.0011502516175
SH603128,20240716,0.0,0.0,0.0,0.0035971223022
SH603129,20240607,0.0,0.0,0.0,0.0014043616231
SH603130,20240524,0.0,0.0,0.0,0.0014128728414
SH603132,20240507,0.0,0.0,0.0,0.0017021276596
SH603135,20240717,0.0,0.0,0.0,0.0016116035455
SH603136,20250530,0.0,0.0,0.0,0.235
SH603136,20240531,0.0,0.0,0.0,0.0028739946381
SH603136,20210616,0.45,0.0,0.0,0.3
SH603136,20201201,0.0,0.0,0.0,0.7
SH603136,20190412,0.45,0.0,0.0,0.75
SH603136,20180531,0.0,0.0,0.0,0.4
SH603137,20240618,0.0,0.0,0.0,0.0013531799729
SH603151,20240704,0.0,0.0,0.0,0.001733102253
SH603153,20240614,0.0,0.0,0.0,0.0013793103447999
SH603155,20240618,0.0,0.0,0.0,
SH603156,20250915,0.0,0.0,0.0,0.5
SH603156,20250606,0.0,0.0,0.0,1.36
SH603156,20240605,0.0,0.0,0.0,0.0062893081761
SH603156,20230529,0.0,0.0,0.0,1.8
SH603156,20220530,0.0,0.0,0.0,2.0
SH603156,20210601,0.0,0.0,0.0,1.2
SH603156,20200522,0.2,0.0,0.0,2.0
SH603156,20190509,0.4,0.0,0.0,3.0
SH603156,20180508,0.4,0.0,0.0,2.6
SH603158,20240704,0.0,0.0,0.0,0.0023154848046
SH603159,20240705,0.0,0.0,0.0,0.001116751269
SH603160,20240531,0.0,0.0,0.0,0.0002923501705
SH603161,20240710,0.0,0.0,0.0,0.0019846796657
SH603162,20240506,0.0,0.0,0.0,0.0010645848119
SH603163,20240614,0.0,0.0,0.0,0.002757669769
SH603165,20240510,0.0,0.0,0.0,0.0040630182421
SH603166,20250512,0.0,0.0,0.0,0.0985
SH603166,20240918,0.0,0.0,0.0,0.1
SH603166,20240123,0.0,0.0,0.0,0.08
SH603166,20230413,0.0,0.0,0.0,0.1
SH603166,20220510,0.0,0.0,0.0,0.5
SH603166,20210511,0.0,0.0,0.0,0.2
SH603166,20200429,0.0,0.0,0.0,0.15
SH603166,20190509,0.0,0.0,0.0,0.15
SH603166,20180515,0.0,0.0,0.0,0.2
SH603166,20170601,0.0,0.0,0.0,0.2
SH603166,20160414,0.2,0.0,0.0,0.07
SH603166,20150506,0.0,0.0,0.0,0.15
SH603167,20240531,0.0,0.0,0.0,0.005480868666
SH603168,20240613,0.0,0.0,0.0,0.0002654867257
SH603170,20240531,0.0,0.0,0.0,0.0027056277056
SH603171,20240528,0.0,0.0,0.0,0.0006651884701
SH603172,20240624,0.0,0.0,0.0,0.0006242197253
SH603173,20240524,0.0,0.0,0.0,0.0014566929134
SH603176,20250707,0.0,0.0,0.0,0.023
SH603176,20240704,0.0,0.0,0.0,0.0005221932115
SH603176,20230613,0.0,0.0,0.0,0.025
SH603176,20220617,0.0,0.0,0.0,0.03
SH603178,20240614,0.0,0.0,0.0,0.0003006872852
SH603179,20240627,0.0,0.0,0.0,0.0007438631292
SH603180,20240705,0.0,0.0,0.0,0.0030848329049
SH603181,20240614,0.0,0.0,0.0,0.0014985014985
SH603182,20240617,0.0,0.0,0.0,0.0035398230088
SH603183,20240529,0.0,0.0,0.0,0.0012711864407
SH603185,20240715,0.0,0.0,0.0,0.0001198322349
SH603186,20230516,0.0,0.0,0.0,0.08
SH603186,20220427,0.0,0.0,0.0,0.5
SH603186,20210423,0.0,0.0,0.0,0.28
SH603186,20200417,0.0,0.0,0.0,0.17
SH603186,20190509,0.0,0.0,0.0,0.15
SH603186,20180531,0.0,0.0,0.0,0.15
SH603186,20170512,0.0,0.0,0.0,0.15
SH603187,20240513,0.0,0.0,0.0,0.003708698584
SH603189,20240607,0.0,0.0,0.0,0.0009832841691
SH603190,20240620,0.0,0.0,0.0,0.0016326530612
SH603191,20240702,0.0,0.0,0.0,0.0010330578512
SH603192,20240603,0.0,0.0,0.0,0.0011658031088
SH603193,20240529,0.0,0.0,0.0,0.0008445106806
SH603195,20240606,0.0,0.0,0.0,0.0025312321385
SH603196,20240614,0.0,0.0,0.0,0.0002795425667
SH603196,20230613,0.0,0.0,0.0,0.08
SH603196,20221207,0.0,0.0,0.0,0.15
SH603196,20220610,0.0,0.0,0.0,0.18
SH603196,20210610,0.0,0.0,0.0,0.12
SH603196,20200612,0.0,0.0,0.0,0.2
SH603196,20190614,0.0,0.0,0.0,0.1
SH603196,20180615,0.0,0.0,0.0,0.105
SH603197,20240531,0.0,0.0,0.0,0.0016104680423
SH603198,20240606,0.0,0.0,0.0,0.0019350997321
SH603199,20240606,0.0,0.0,0.0,0.0022891915387
SH603200,20240425,0.0,0.0,0.0,0.0003315963998
SH603201,20240701,0.0,0.0,0.0,0.0026859504132
SH603203,20240708,0.0,0.0,0.0,0.0027063599459
SH603206,20240604,0.0,0.0,0.0,0.0014328808445999
SH603206,20230602,0.0,0.0,0.0,0.22
SH603206,20220706,0.0,0.0,0.0,0.21
SH603208,20240619,0.0,0.0,0.0,0.0074197582326
SH603209,20240606,0.0,0.0,0.0,0.0009615384615
SH603211,20240716,0.0,0.0,0.0,0.0004366812227
SH603212,20240605,0.0,0.0,0.0,0.0005797101449
SH603213,20240528,0.0,0.0,0.0,0.0031057268722
SH603214,20240521,0.0,0.0,0.0,0.0025289017341
SH603215,20240604,0.0,0.0,0.0,0.0025773195876
SH603216,20250603,0.0,0.0,0.0,0.2
SH603216,20240716,0.0,0.0,0.0,0.0033407572383
SH603216,20230706,0.0,0.0,0.0,0.3501
SH603216,20220608,0.0,0.0,0.0,0.25
SH603217,20240708,0.0,0.0,0.0,0.0028348688873
SH603218,20240725,0.0,0.0,0.0,0.0027888446215
SH603219,20240708,0.0,0.0,0.0,0.0020905923345
SH603220,20240724,0.0,0.0,0.0,0.0005854800937
SH603221,20240522,0.0,0.0,0.0,0.0009242144177
SH603223,20240603,0.0,0.0,0.0,0.0006527415144
SH603225,20240530,0.0,0.0,0.0,0.0017696044413999
SH603226,20230607,0.0,0.0,0.0,0.01
SH603226,20220608,0.3,0.0,0.0,0.03
SH603226,20210603,0.3,0.0,0.0,0.1
SH603226,20200609,0.39,0.0,0.0,0.0
SH603226,20190509,0.3,0.0,0.0,0.3
SH603226,20180709,0.3,0.0,0.0,0.3
SH603226,20170925,0.0,0.0,0.0,0.18
SH603227,20240710,0.0,0.0,0.0,0.0036390101892
SH603228,20240606,0.0,0.0,0.0,0.0019554165037
SH603229,20240712,0.0,0.0,0.0,0.0012487899322
SH603230,20240626,0.0,0.0,0.0,0.0038200339559
SH603231,20240628,0.0,0.0,0.0,0.0028248587571
SH603232,20240621,0.0,0.0,0.0,0.0005479452055
SH603233,20240621,0.0,0.0,0.0,0.0019820971867
SH603235,20240626,0.0,0.0,0.0,0.002
SH603236,20250828,0.0,0.0,0.0,0.55
SH603236,20250604,0.0,0.0,0.0,0.42
SH603236,20240926,0.0,0.0,0.0,0.26
SH603236,20240624,0.0,0.0,0.0,0.0002197363164
SH603236,20230615,0.4,0.0,0.0,1.0
SH603236,20220630,0.3,0.0,0.0,0.74
